id	filename	md5	size	state
3396edba-0d2a-4485-ad0a-5114b38c1abe	2e64abe2-6024-4d28-9e09-560ce2a9fd15.rna_seq.augmented_star_gene_counts.tsv	25a162e0b1fa52e5a06881efcb56784e	4231290	released
eea8e274-7b23-444d-999d-1741d7a928d2	20ef7196-2274-44e1-a105-0761f80c893c.rna_seq.augmented_star_gene_counts.tsv	d53961c225cef52a1ec4ff227495c03c	4249741	released
4ec56a4e-a3ce-4511-a517-199e2a535b1a	d898e588-a74d-435c-b930-b96c266ff580.rna_seq.augmented_star_gene_counts.tsv	7b6ab17da013c0425feef6616f4458ae	4248732	released
526d750f-3cab-4379-9b3e-1b7f9fa84528	8909b639-c15f-4935-a698-6de79c3d0433.rna_seq.augmented_star_gene_counts.tsv	e3521d1508f03efc94b800ad59d6dab3	4238328	released
c89590e8-8b74-4c05-a022-e21eab5cffdd	9079bad4-9d01-4eb9-999d-35ad734be2e8.rna_seq.augmented_star_gene_counts.tsv	edcf72c86c5f03541c862ad4e9cdea61	4220995	released
9e056a2a-a643-478a-b96c-85d5221f487a	c6a90de3-979b-46b0-9f84-2875c1e38742.rna_seq.augmented_star_gene_counts.tsv	1bb465b8dc478393abcc76b84b530f1c	4241593	released
f5e5f153-f422-4c2a-ae54-fc11f416c637	343c349a-57ce-4599-8185-3ed2e15c6fdd.rna_seq.augmented_star_gene_counts.tsv	6fd3b80de15e0e8b4c780e949f577207	4242663	released
50c7c034-fccb-4eb1-b8db-e0a5d9e50172	d820ac02-a30e-437b-b20a-3e92705b7b81.rna_seq.augmented_star_gene_counts.tsv	02094f85d2455a5a0d197798716cc7af	4237798	released
f55eb7a0-34e6-4d0d-9427-7d7896ddf060	8a7a2dda-c92e-425c-9c18-5f50aaeba203.rna_seq.augmented_star_gene_counts.tsv	4482f02d75e973a8aeef169bed0dd456	4231995	released
9d535d7d-0fff-4134-be8f-daa6d687a48c	11d450a3-4578-4444-8ddf-613b5868b683.rna_seq.augmented_star_gene_counts.tsv	a1569f872d3689571945946868bb817e	4242665	released
4e98f490-cbdf-4864-8cc3-b5f9d3c95146	ef2a6bd9-fe3b-4b67-942c-89f3a34813ad.rna_seq.augmented_star_gene_counts.tsv	40b2492e4a2d3dff95a3d9f91560898f	4239942	released
456bc30b-59f8-4427-b798-5b113ca635a0	653ddf67-d2ac-4fc7-8e95-b4a078e27806.rna_seq.augmented_star_gene_counts.tsv	83584bcd645ae56b666fafb2cd8c2deb	4242870	released
d53192c4-2356-4b6c-b98f-19eded7b7e29	6733afa1-b0b8-440e-b54c-98e5fdec854c.rna_seq.augmented_star_gene_counts.tsv	c05cf098bb377a879d242dff23c8ce2d	4235466	released
5422b305-6411-4a01-b371-dc74c9e351e4	be8e200c-dced-4b24-a70d-6b6baecb7300.rna_seq.augmented_star_gene_counts.tsv	384fee6460725356cd3b24187c0207e0	4260864	released
b3d19aa0-af01-4998-b234-81f313b7a6f0	8c22f448-940a-46f4-a192-f389d1931f0a.rna_seq.augmented_star_gene_counts.tsv	524cf1e39d6c131a3e1e419c0b07ba27	4258986	released
e6cbdcab-7fd1-43a6-be43-68b6a0fb4fe9	e548b6da-7025-48ef-bac6-50dcf66abe71.rna_seq.augmented_star_gene_counts.tsv	d90d18326c1a85630476a54c78325d49	4239359	released
7be570ba-7f69-431e-88c2-614e92bc88ae	381e687e-c27d-4794-981b-7c3c596a0246.rna_seq.augmented_star_gene_counts.tsv	30c21337b27e7c1da9d09ba2a5728fc9	4230265	released
9415696a-44d9-477f-aba3-0a30ded48778	3c3c4741-8eda-46fe-8d36-2cd683f4a987.rna_seq.augmented_star_gene_counts.tsv	499716ba48c06fbb26cfac299f5d70c9	4252245	released
3ecfecef-4180-4b7a-8d9a-5532b47ef500	c2fe2d79-efb1-4e4d-a297-bd6b15703d10.rna_seq.augmented_star_gene_counts.tsv	e450da693d84fff631132c64f0c190c0	4248652	released
4b445a8f-b60b-44c3-b501-de93010172f7	ce098c6d-1b12-48df-bbbb-4f1ea8788942.rna_seq.augmented_star_gene_counts.tsv	29de4115d6407c183370b2c903aba307	4237908	released
41a87746-ec8e-47e3-986c-d1a119e7c96b	628501d9-94e5-440e-b39f-df0e3ea09986.rna_seq.augmented_star_gene_counts.tsv	167ea3bbb3a972e2a17547ae4be96ecf	4254670	released
0fef4f4a-1c4e-4035-acff-af12febbaf1e	f383e1a0-2847-49e0-bede-abe5ce5147ce.rna_seq.augmented_star_gene_counts.tsv	3f1165575e6a7265301c71e7c85e4c44	4230005	released
